province,district,division,location,sublocation,male,female,total,households,area_sqkm,density
WESTERN,BUNGOMA WEST,SIRISIA,NAMWELA,MENU,2941,3079,6020,1153,9.6,627.29
WESTERN,BUNGOMA WEST,SIRISIA,NAMWELA,SOUTH NAMWELA,6690,7241,13931,2598,27.83,500.6
WESTERN,BUNGOMA WEST,SIRISIA,SIRISIA,NORTH KULISIRU,7791,8085,15876,3180,34.4,461.46
WESTERN,BUNGOMA WEST,SIRISIA,SIRISIA,SOUTH KULISIRU,6092,6431,12523,2456,30.23,414.22
WESTERN,BUNYALA,BUDALANGI,BUNYALA CENTRAL,MAGOMBE C.,1596,1862,3458,785,18.91,182.9
WESTERN,BUNYALA,BUDALANGI,BUNYALA CENTRAL,MAGOMBE E.,1179,1400,2579,622,7.59,339.75
WESTERN,BUNYALA,BUDALANGI,BUNYALA CENTRAL,MAGOMBE W.,2011,2333,4344,1063,21.23,204.61
WESTERN,BUNYALA,BUDALANGI,BUNYALA EAST,BUDALANGI,2709,2899,5608,1247,15.84,353.93
WESTERN,BUNYALA,BUDALANGI,BUNYALA EAST,MUDEMBI,1953,2160,4113,936,13.41,306.63
WESTERN,BUNYALA,BUDALANGI,BUNYALA EAST,RWABWA,2350,2672,5022,1135,12.6,398.68
WESTERN,BUNYALA,BUDALANGI,BUNYALA NORTH,BULEMIA,3325,3485,6810,1455,11.97,569.06
WESTERN,BUNYALA,BUDALANGI,BUNYALA NORTH,MUNDERE,812,853,1665,339,5.91,281.77
WESTERN,BUNYALA,BUDALANGI,BUNYALA NORTH,SISENYE,2183,2357,4540,916,9.41,482.44
WESTERN,BUNYALA,BUDALANGI,BUNYALA SOUTH,EBULWANI,572,639,1211,276,11.01,110
WESTERN,BUNYALA,BUDALANGI,BUNYALA SOUTH,OBARO,1038,1061,2099,508,15.32,137.02
WESTERN,BUNYALA,BUDALANGI,BUNYALA SOUTH,RUKALA,1435,1636,3071,680,10.45,293.79
WESTERN,BUNYALA,BUDALANGI,BUNYALA WEST,BUKANI,3101,3460,6561,1710,2.96,2217
WESTERN,BUNYALA,BUDALANGI,BUNYALA WEST,BUKOMA,2096,2239,4335,1032,9.06,478.22
WESTERN,BUNYALA,BUDALANGI,BUNYALA WEST,SIGINGA,1680,1851,3531,779,2.52,1399.75
WESTERN,BUNYALA,BUDALANGI,KHAJULA,LUGARE,1099,1234,2333,520,5.19,449.92
WESTERN,BUNYALA,BUDALANGI,KHAJULA,MABINJU MABUSI,1548,1677,3225,756,6.98,462.28
WESTERN,BUNYALA,BUDALANGI,KHAJULA,RUGUNGA,1031,1187,2218,486,7.93,279.68
WESTERN,BUSIA,BUTULA,BUJUMBA,BUJUMBA,3330,3766,7096,1555,12.65,560.96
WESTERN,BUSIA,BUTULA,BUJUMBA,BURINDA,1721,2003,3724,907,8.37,444.91
WESTERN,BUSIA,BUTULA,BUJUMBA,IKONZO,2082,2541,4623,951,8.56,540.11
WESTERN,BUSIA,BUTULA,BUJUMBA,NAMWITSULA,1659,1738,3397,687,8.13,417.71
WESTERN,BUSIA,BUTULA,BUMALA,BUKHAHALA,1440,1622,3062,711,7.1,431.4
WESTERN,BUSIA,BUTULA,BUMALA,BUMALA A,1611,1893,3504,857,4.37,800.95
WESTERN,BUSIA,BUTULA,BUMALA,BUSIRE,1269,1556,2825,697,3.66,771.12
WESTERN,BUSIA,BUTULA,ELUGULU,BULEMIA,1591,1923,3514,722,7.03,499.99
WESTERN,BUSIA,BUTULA,ELUGULU,BULWANI,1231,1397,2628,574,6.78,387.44
WESTERN,BUSIA,BUTULA,ELUGULU,BWALIRO,2111,2494,4605,958,11.2,411.11
WESTERN,BUSIA,BUTULA,ELUGULU,EMUKHWESO,1974,2256,4230,834,7.96,531.45
WESTERN,BUSIA,BUTULA,ELUGULU,NAMUSALA,1695,1982,3677,780,8.99,408.98
WESTERN,BUSIA,BUTULA,ELUKHARI,BUKATI,2678,2929,5607,1150,11.53,486.33
WESTERN,BUSIA,BUTULA,ELUKHARI,KANJALA,1307,1440,2747,576,6.93,396.26
WESTERN,BUSIA,BUTULA,ELUKHARI,SIKARIRA,2308,2588,4896,956,7.8,628.09
WESTERN,BUSIA,BUTULA,MARACHI CENTRAL,BUKHALALIRE,4215,4744,8959,1972,15.35,583.68
WESTERN,BUSIA,BUTULA,MARACHI CENTRAL,ESIKOMA,5032,5825,10857,2290,23.58,460.49
WESTERN,BUSIA,BUTULA,MARACHI CENTRAL,KINGANDOLE,4862,5388,10250,2173,19.12,536.1
WESTERN,BUSIA,BUTULA,MARACHI EAST,BUMALA B,3977,4400,8377,1714,16.33,513.1
WESTERN,BUSIA,BUTULA,MARACHI EAST,ELUKONGO,5855,6633,12488,2581,27.18,459.41
WESTERN,BUSIA,BUTULA,MARACHI EAST,TINGOLO,5077,5727,10804,2308,24.46,441.77
WESTERN,BUSIA,MATAYOS,BUKHAYO WEST,BUGEGI,5392,5870,11262,2296,27.84,404.56
WESTERN,BUSIA,MATAYOS,BUKHAYO WEST,ESIKULU,6152,6100,12252,2440,21.58,567.72
WESTERN,BUSIA,MATAYOS,BUKHAYO WEST,MUNDIKA,4840,5126,9966,1964,23.38,426.19
WESTERN,BUSIA,MATAYOS,BUSIBWABO,ALUNGOLI,1449,1696,3145,639,7.01,448.57
WESTERN,BUSIA,MATAYOS,BUSIBWABO,NAKHAKINA,1737,1904,3641,708,13.01,279.94
WESTERN,BUSIA,MATAYOS,BUSIBWABO,NASIRA,2173,2369,4542,906,12.47,364.18
WESTERN,BUSIA,MATAYOS,LWANYA,BUSENDE,1459,1657,3116,638,7.65,407.13
WESTERN,BUSIA,MATAYOS,LWANYA,IGERO,1492,1655,3147,665,5.63,558.72
WESTERN,BUSIA,MATAYOS,LWANYA,LULIBA,1142,1348,2490,529,5.04,493.62
WESTERN,BUSIA,MATAYOS,NANGOMA,MURENDE,1809,2068,3877,764,11.34,341.93
WESTERN,BUSIA,MATAYOS,NANGOMA,MUYAFWA,1911,1970,3881,792,7.97,486.74
WESTERN,BUSIA,MATAYOS,NANGOMA,NAGOMA,2127,2373,4500,948,9.11,493.96
WESTERN,BUSIA,MATAYOS,NASEWA,BUYAMA,1353,1528,2881,588,7.36,391.32
WESTERN,BUSIA,MATAYOS,NASEWA,LUNGA,1575,1815,3390,687,8.2,413.33
WESTERN,BUSIA,MATAYOS,NASEWA,MABUNGE,1683,1909,3592,704,6.24,575.18
WESTERN,BUSIA,NAMBALE,BUKHAYO CENTRAL,LWANYANGE,1914,2067,3981,798,10.74,370.57
WESTERN,BUSIA,NAMBALE,BUKHAYO CENTRAL,MALANGA,3119,3510,6629,1334,19.22,344.91
WESTERN,BUSIA,NAMBALE,BUKHAYO CENTRAL,SIDENDE,3615,3964,7579,1609,18.02,420.63
WESTERN,BUSIA,NAMBALE,BUKHAYO EAST,BUYOFU,1911,2011,3922,782,11.51,340.75
WESTERN,BUSIA,NAMBALE,BUKHAYO EAST,MADIBO,2710,3072,5782,1129,12.44,464.7
WESTERN,BUSIA,NAMBALE,BUKHAYO EAST,MUNGATSI,2998,3248,6246,1259,19.57,319.22
WESTERN,BUSIA,NAMBALE,BUKHAYO EAST,SIKINGA,2780,2966,5746,1139,15.03,382.18
WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,KAPINA,2831,2995,5826,1130,13.24,439.93
WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,LUPIDA,2476,2652,5128,956,14.3,358.71
WESTERN,BUSIA,NAMBALE,NAMBALE T/SHIP,KISOKO,4304,4633,8937,1833,21.71,411.67
WESTERN,BUSIA,NAMBALE,NAMBALE T/SHIP,NAMBALE T/SHIP,7651,8142,15793,3297,33.64,469.45
WESTERN,BUSIA,NAMBALE,NAMBALE T/SHIP,SIEKUNYA,3694,3869,7563,1597,13.32,567.86
WESTERN,BUSIA,NAMBALE,WALATSI,KHWIRALE,3222,3530,6752,1247,22.48,300.3
WESTERN,BUSIA,NAMBALE,WALATSI,MUSOKOTO,2263,2490,4753,892,12.53,379.42
