code,name,slug,location_code,location_name,division_code,district_code,former_province_code,population_2009,population_male,population_female,households,area_km2,density_per_km2
5954,Nkaroni,nkaroni,2302,Nkaroni,533,127,RFT,2005,847,1158,507,185.03,10.84
5955,Resim,resim,2302,Nkaroni,533,127,RFT,994,431,563,266,93.02,10.69
5956,Silango Nanyukie,silango-nanyukie,2302,Nkaroni,533,127,RFT,1273,543,730,320,194.9,6.53
5957,Matakwani,matakwani,2303,Wamba,533,127,RFT,3396,1682,1714,751,90,37.73
5958,Wamba Town,wamba-town,2303,Wamba,533,127,RFT,6247,3144,3103,1415,21.67,288.22
5959,Donyo Wasin,donyo-wasin,2304,Ndonyo Wasin,534,127,RFT,3721,1890,1831,565,960.18,3.88
5960,Sereolipi,sereolipi,2305,Serolipi,534,127,RFT,3542,1944,1598,762,2380.14,1.49
5961,Archers Post Town,archers-post-town,2306,Waso East,534,127,RFT,6275,3226,3049,1444,244.83,25.63
5962,Laresoro,laresoro,2306,Waso East,534,127,RFT,1327,628,699,328,472.82,2.81
5963,Lerata,lerata,2306,Waso East,534,127,RFT,907,495,412,165,377.56,2.4
5964,Losesia,losesia,2306,Waso East,534,127,RFT,1044,700,344,173,387.21,2.7
5965,Lenkusaka,lenkusaka,2307,Waso West,534,127,RFT,980,454,526,180,127.7,7.67
5966,Lpus Leluai,lpus-leluai,2307,Waso West,534,127,RFT,1750,809,941,335,176.1,9.94
5967,Ngutuk Engiron,ngutuk-engiron,2307,Waso West,534,127,RFT,697,302,395,164,106.91,6.52
5968,Remote,remote,2307,Waso West,534,127,RFT,1237,570,667,249,145.4,8.51
5969,Baragoi Town,baragoi-town,2308,Baragoi,535,128,RFT,4694,2307,2387,924,2.23,2102.48
5970,Bendera,bendera,2308,Baragoi,535,128,RFT,1579,781,798,341,8.06,195.97
5971,Nalingangor,nalingangor,2308,Baragoi,535,128,RFT,1719,737,982,383,7.15,240.32
5972,Masikita,masikita,2309,Elbarata,535,128,RFT,1887,973,914,454,153.95,12.26
5973,Ngilai,ngilai,2309,Elbarata,535,128,RFT,1977,1060,917,417,285.93,6.91
5974,Latakwen,latakwen,2310,Latakwen,535,128,RFT,2066,1062,1004,455,274.39,7.53
5975,Loikumkum,loikumkum,2310,Latakwen,535,128,RFT,2651,1312,1339,559,281.76,9.41
5976,Kalele,kalele,2311,Marti,535,128,RFT,867,463,404,171,143.37,6.05
5977,Lokorkor,lokorkor,2311,Marti,535,128,RFT,796,420,376,163,276.02,2.88
5978,Morua Kiring,morua-kiring,2311,Marti,535,128,RFT,1875,1397,478,409,732.24,2.56
5979,Nachola,nachola,2312,Nachola,535,128,RFT,1953,1011,942,415,257.12,7.6
5980,Nakuprat,nakuprat,2312,Nachola,535,128,RFT,1889,1068,821,333,287.68,6.57
5981,Terter,terter,2312,Nachola,535,128,RFT,1185,683,502,192,348.44,3.4
5982,Lesirkan,lesirkan,2313,Ndoto,535,128,RFT,2397,1281,1116,554,196.47,12.2
5983,Lodua,lodua,2313,Ndoto,535,128,RFT,1689,788,901,352,204.49,8.26
5984,Marti,marti,2314,Suyan,535,128,RFT,659,341,318,146,144.37,4.56
5985,Suyan,suyan,2314,Suyan,535,128,RFT,1160,612,548,268,420.73,2.76
5986,Arism,arism,2315,Arism,536,128,RFT,1536,779,757,300,231.95,6.62
5987,Illaut,illaut,2315,Arism,536,128,RFT,828,369,459,184,82.79,10
5988,Ngurunit,ngurunit,2315,Arism,536,128,RFT,1312,635,677,281,421.26,3.11
5989,Lonyangaten,lonyangaten,2316,Kawop,536,128,RFT,3057,1537,1520,543,134.11,22.79
5990,Losurkoi,losurkoi,2316,Kawop,536,128,RFT,929,542,387,181,295.95,3.14
5991,Nakwei,nakwei,2316,Kawop,536,128,RFT,1612,825,787,222,176.76,9.12
5992,Lkayo,lkayo,2317,Parakat,536,128,RFT,2916,1658,1258,349,164.54,17.72
5993,Parkat,parkat,2317,Parakat,536,128,RFT,1767,826,941,320,181.16,9.75
5994,Seren,seren,2318,Seren,536,128,RFT,2433,1190,1243,465,365.5,6.66
5995,Lorjorin,lorjorin,2319,South Horr,536,128,RFT,2149,1157,992,317,154.47,13.91
5996,South Horr,south-horr,2319,South Horr,536,128,RFT,4433,2335,2098,874,185.29,23.92
5997,Ijuuk,ijuuk,2320,Tuum,536,128,RFT,480,318,162,74,85.93,5.59
5998,Tuum,tuum,2320,Tuum,536,128,RFT,1738,899,839,344,125.97,13.8
5999,Lkotikal,lkotikal,2321,Waso Rongai,536,128,RFT,887,550,337,194,242.91,3.65
6000,Simale,simale,2321,Waso Rongai,536,128,RFT,700,350,350,125,130.2,5.38
6001,Waso Rongai,waso-rongai,2321,Waso Rongai,536,128,RFT,1981,1205,776,390,31.86,62.17
6002,Abosi,abosi,2322,Abosi,537,129,RFT,5768,2831,2937,1109,10.44,552.52
6003,Gelegele,gelegele,2322,Abosi,537,129,RFT,3322,1643,1679,590,14.37,231.13
6004,Kapchumbe,kapchumbe,2322,Abosi,537,129,RFT,3426,1639,1787,625,32.93,104.04
6005,Kaplomboi,kaplomboi,2322,Abosi,537,129,RFT,3995,1892,2103,710,10.19,391.93
6006,Kipsimbol,kipsimbol,2322,Abosi,537,129,RFT,2169,1060,1109,384,9.61,225.69
6007,Koiyet,koiyet,2322,Abosi,537,129,RFT,797,406,391,153,6.35,125.42
6008,Chebilat,chebilat,2323,Chebilat,538,129,RFT,1980,992,988,357,6.1,324.58
6009,Togomin,togomin,2323,Chebilat,538,129,RFT,2105,1109,996,392,3.11,677
6010,Chebirbelek,chebirbelek,2324,Chebirbelek,538,129,RFT,5317,2651,2666,964,10.79,492.84
6011,Siroin,siroin,2324,Chebirbelek,538,129,RFT,4496,2182,2314,810,8.21,547.46
6012,Kamungei,kamungei,2325,Kamungei,538,129,RFT,3365,1645,1720,648,5.83,576.98
6013,Kapkoitim,kapkoitim,2325,Kamungei,538,129,RFT,2298,1166,1132,394,4.74,484.5
6014,Kenene,kenene,2325,Kamungei,538,129,RFT,3696,1825,1871,678,6.32,584.86
6015,Balek,balek,2326,Kapletundo,538,129,RFT,4854,2440,2414,887,8.53,568.79
6016,Chesilyot,chesilyot,2326,Kapletundo,538,129,RFT,2598,1237,1361,485,5.64,460.3
6017,Keronjo,keronjo,2327,Kimawit,538,129,RFT,1686,821,865,318,3.58,470.75
6018,Kimawit,kimawit,2327,Kimawit,538,129,RFT,4029,1965,2064,698,7.94,507.31
6019,Kapkesembe,kapkesembe,2328,Kimolwet,538,129,RFT,2020,991,1029,369,4.75,425.03
6020,Kimolwet,kimolwet,2328,Kimolwet,538,129,RFT,1924,983,941,342,4.74,405.65
6021,Kanusin,kanusin,2329,Kanusin,539,129,RFT,3338,1604,1734,596,10.21,327.08
6022,Kapsangaru,kapsangaru,2329,Kanusin,539,129,RFT,2774,1368,1406,504,8.09,343.1
6023,Solyot,solyot,2329,Kanusin,539,129,RFT,2105,981,1124,413,6.55,321.35
6024,Chebole,chebole,2330,Kiptulwa,539,129,RFT,6547,3266,3281,1224,30.18,216.9
6025,Kapkures,kapkures,2330,Kiptulwa,539,129,RFT,3271,1578,1693,597,13.66,239.49
6026,Kinyelwet,kinyelwet,2330,Kiptulwa,539,129,RFT,4524,2217,2307,816,21.92,206.38
6027,Kipsonoi,kipsonoi,2330,Kiptulwa,539,129,RFT,4153,2035,2118,742,16.85,246.51
6028,Leldaet,leldaet,2331,Mutarakwa,539,129,RFT,7188,3587,3601,1252,18.91,380.08
6029,Tarakwa,tarakwa,2331,Mutarakwa,539,129,RFT,5274,2566,2708,945,17.91,294.4
6030,Kapkelei,kapkelei,2332,Kapkelei,540,129,RFT,3738,1780,1958,700,12.81,291.72
6031,Motiret,motiret,2332,Kapkelei,540,129,RFT,2947,1428,1519,538,9.23,319.35
6032,Oldebesi,oldebesi,2332,Kapkelei,540,129,RFT,2755,1324,1431,546,5.45,505.63
6033,Sigorian,sigorian,2332,Kapkelei,540,129,RFT,4773,2281,2492,892,14.96,319.14
6034,Chepkeigei,chepkeigei,2333,Ndanai,540,129,RFT,2520,1212,1308,465,5.8,434.26
6035,Cheplelwa,cheplelwa,2333,Ndanai,540,129,RFT,3056,1530,1526,540,11.7,261.12
6036,Kipsingei,kipsingei,2333,Ndanai,540,129,RFT,5497,2721,2776,1053,13.29,413.67
6037,Ndanai,ndanai,2333,Ndanai,540,129,RFT,6599,3217,3382,1241,8.23,801.5
6038,Chebongi,chebongi,2334,Chemagel,541,129,RFT,3781,1831,1950,732,5.19,728.57
6039,Kipajit,kipajit,2334,Chemagel,541,129,RFT,2372,1155,1217,438,11.31,209.69
6040,Sotik,sotik,2334,Chemagel,541,129,RFT,5891,3081,2810,1577,4.65,1266.09
6041,Kapchepkoro,kapchepkoro,2335,Kaplong,541,129,RFT,6737,3412,3325,1312,9.71,693.53
6042,Kaplong,kaplong,2335,Kaplong,541,129,RFT,7023,3326,3697,1311,10.77,651.98
6043,Chebilat,chebilat,2336,Manaret,541,129,RFT,4388,2219,2169,1098,12.62,347.83
6044,Mabwaita,mabwaita,2336,Manaret,541,129,RFT,2164,1115,1049,437,12.35,175.18
6045,Manaret,manaret,2336,Manaret,541,129,RFT,2081,1045,1036,399,10.08,206.37
6046,Moniere,moniere,2336,Manaret,541,129,RFT,2321,1383,938,984,19.53,118.83
6047,Kipngosos,kipngosos,2337,Rongena,541,129,RFT,2085,1027,1058,397,4.58,455.16
6048,Rongena,rongena,2337,Rongena,541,129,RFT,4390,2248,2142,778,12.47,352.13
6049,Burgei,burgei,2338,Tembwo,541,129,RFT,2486,1195,1291,434,5.62,442.53
6050,Tembwo,tembwo,2338,Tembwo,541,129,RFT,4915,2393,2522,886,15.22,322.95
6051,Emityot,emityot,2339,Yaganek,541,129,RFT,1868,924,944,356,9.17,203.7
6052,Yaganek,yaganek,2339,Yaganek,541,129,RFT,4562,2255,2307,820,7.53,605.45
6053,Ainapngetuny,ainapngetuny,2340,Ainapngetuny,542,130,RFT,1455,724,731,280,4.85,299.91
6054,Kisoga,kisoga,2340,Ainapngetuny,542,130,RFT,963,477,486,187,2.39,403
6055,Toroton,toroton,2340,Ainapngetuny,542,130,RFT,1944,980,964,354,6.9,281.56
6056,Chebagang,chebagang,2341,Chemamul,542,130,RFT,1545,816,729,376,20.24,76.33
6057,Chemamul,chemamul,2341,Chemamul,542,130,RFT,2445,1302,1143,667,23.35,104.73
6058,Kipyaor,kipyaor,2341,Chemamul,542,130,RFT,1606,792,814,365,29.2,55
6059,Chepkemel,chepkemel,2342,Chepkemel,542,130,RFT,1754,892,862,288,4.65,377.4
6060,Kabikwen,kabikwen,2342,Chepkemel,542,130,RFT,880,443,437,175,5.2,169.15
6061,Kipsiwo,kipsiwo,2342,Chepkemel,542,130,RFT,893,459,434,157,2.64,338.16
6062,Cherondo,cherondo,2343,Kabirer,542,130,RFT,3283,1674,1609,597,5.98,548.9
6063,Kabirer,kabirer,2343,Kabirer,542,130,RFT,2789,1373,1416,514,8.03,347.46
6064,Kibukwo,kibukwo,2343,Kabirer,542,130,RFT,3066,1567,1499,524,7.03,436.29
6065,Kabolebo,kabolebo,2344,Kabolebo,542,130,RFT,2538,1236,1302,496,6.69,379.49
6066,Kaplelach,kaplelach,2344,Kabolebo,542,130,RFT,773,388,385,185,6.35,121.73
6067,Kabutiei,kabutiei,2345,Kabutiei,542,130,RFT,882,467,415,157,1.93,457.59
6068,Matambach,matambach,2345,Kabutiei,542,130,RFT,1205,622,583,194,4,301.52
6069,Kamelil,kamelil,2346,Kamelil,542,130,RFT,2452,1235,1217,444,6.61,370.68
6070,Kapsoen,kapsoen,2346,Kamelil,542,130,RFT,2659,1426,1233,479,4.79,554.95
6071,Ngatipkong,ngatipkong,2346,Kamelil,542,130,RFT,2920,1449,1471,498,5.22,559.17
6072,Got Nelel,got-nelel,2347,Kamelilo,542,130,RFT,1881,963,918,343,9.21,204.3
6073,Senetwo,senetwo,2347,Kamelilo,542,130,RFT,1986,1006,980,383,9.11,217.96
6074,Tebeson,tebeson,2347,Kamelilo,542,130,RFT,2474,1228,1246,437,8.03,308.11
6075,Cheptonon,cheptonon,2348,Kapkitony,542,130,RFT,2378,1234,1144,425,10.65,223.33
6076,Mombwo,mombwo,2348,Kapkitony,542,130,RFT,1228,636,592,240,4.04,304.26
6077,Kapkoros,kapkoros,2349,Kapkoros,542,130,RFT,2004,1022,982,395,4.41,454.56
6078,Kapsokio,kapsokio,2349,Kapkoros,542,130,RFT,1146,550,596,199,2.96,387.58
6079,Tereno,tereno,2349,Kapkoros,542,130,RFT,1713,879,834,301,6.51,263.1
6080,Meteitei,meteitei,2350,Meteitei,542,130,RFT,2035,1002,1033,357,4.83,421.55
6081,Setek,setek,2350,Meteitei,542,130,RFT,2011,995,1016,381,4.73,425.34
6082,Kamilet,kamilet,2351,Soba,542,130,RFT,961,478,483,203,8.37,114.87
6083,Kapkitany,kapkitany,2351,Soba,542,130,RFT,953,495,458,183,6.83,139.52
6084,Sigoria,sigoria,2351,Soba,542,130,RFT,1317,681,636,246,9.43,139.7
6085,Soba River,soba-river,2351,Soba,542,130,RFT,1726,881,845,309,9.57,180.28
6086,Sokosik,sokosik,2352,Songhor,542,130,RFT,3030,1523,1507,587,17.3,175.16
6087,Songhor,songhor,2352,Songhor,542,130,RFT,3170,1614,1556,562,20.69,153.21
6088,Taunet,taunet,2352,Songhor,542,130,RFT,4294,2174,2120,817,39.21,109.52
6089,Kaplamaiywo,kaplamaiywo,2353,Tachasis,542,130,RFT,1649,865,784,254,3.35,491.97
6090,Tachasis,tachasis,2353,Tachasis,542,130,RFT,1029,519,510,184,3.05,337.7
6091,Kimatkei,kimatkei,2354,Tinderet,542,130,RFT,1080,551,529,184,3.12,346.55
6092,Mbogo Valle,mbogo-valle,2354,Tinderet,542,130,RFT,1711,878,833,331,8.07,212.03
6093,Tinderet,tinderet,2354,Tinderet,542,130,RFT,1227,613,614,231,30.18,40.66
6094,Angata Barinkoi,angata-barinkoi,2355,Angata Barikoi,543,131,RFT,3275,1611,1664,562,26.95,121.51
6095,Chelchel,chelchel,2355,Angata Barikoi,543,131,RFT,2994,1490,1504,516,129.3,23.16
6096,Ngendalel,ngendalel,2355,Angata Barikoi,543,131,RFT,2803,1373,1430,496,26.69,105
6097,Machangwa,machangwa,2356,Machangwa,543,131,RFT,3190,1613,1577,588,53.95,59.13
6098,Magena,magena,2356,Machangwa,543,131,RFT,2972,1526,1446,443,16.24,183.01
6099,Kondamiet,kondamiet,2357,Oldonyorok,543,131,RFT,3278,1648,1630,594,11.94,274.64
6100,Oldonyorok,oldonyorok,2357,Oldonyorok,543,131,RFT,4851,2392,2459,865,20.6,235.52
6101,Chemamit,chemamit,2358,Emurua Dikirr,544,131,RFT,13070,6415,6655,2369,38.67,337.95
6102,Chemamit,chemamit,2359,Kapsasian,544,131,RFT,4975,2426,2549,804,13.2,377.02
6103,Kapolesho,kapolesho,2359,Kapsasian,544,131,RFT,5558,2702,2856,982,15.4,360.97
6104,Kapsasian,kapsasian,2359,Kapsasian,544,131,RFT,5449,2690,2759,920,15.09,361.19
6105,Mugor,mugor,2360,Mugor,544,131,RFT,10006,4990,5016,1856,30.62,326.73
6106,Mukondo,mukondo,2360,Mugor,544,131,RFT,7574,3734,3840,1427,31.76,238.44
6107,Ilkerin,ilkerin,2361,Murkan,544,131,RFT,13287,6708,6579,2450,58.03,228.96
6108,Enoosaen,enoosaen,2362,Enoosaen,545,131,RFT,4422,2189,2233,904,21.11,209.45
6109,Mapashi,mapashi,2362,Enoosaen,545,131,RFT,2603,1265,1338,433,28.75,90.52
6110,Elangata Osaen,elangata-osaen,2363,Isampin,545,131,RFT,2919,1471,1448,537,15.86,184.1
6111,Isampin,isampin,2363,Isampin,545,131,RFT,1811,902,909,332,14.05,128.91
6112,Masurura,masurura,2364,Masurura,545,131,RFT,2992,1534,1458,569,48.93,61.14
6113,Moita,moita,2365,Moita,545,131,RFT,4598,2287,2311,936,75.59,60.83
6114,Kiikat,kiikat,2366,Ndonyo,545,131,RFT,2413,1258,1155,465,22.84,105.65
6115,Naar-Olong,naar-olong,2366,Ndonyo,545,131,RFT,1533,794,739,294,30.38,50.46
6116,Enentekeny,enentekeny,2367,Nkararo,545,131,RFT,2815,1377,1438,531,25.74,109.38
6117,Ildolisho,ildolisho,2367,Nkararo,545,131,RFT,1704,855,849,340,20.57,82.83
6118,Nkararo,nkararo,2367,Nkararo,545,131,RFT,3187,1559,1628,700,22.06,144.5
6119,Ilpashire,ilpashire,2368,Olontare,545,131,RFT,2305,1207,1098,424,32.8,70.28
6120,Ntuka,ntuka,2368,Olontare,545,131,RFT,1653,817,836,305,19.38,85.3
6121,Olontare,olontare,2368,Olontare,545,131,RFT,1936,936,1000,388,37.36,51.83
6122,Oldonyati,oldonyati,2369,Sikawa,545,131,RFT,2842,1409,1433,512,20.75,136.98
6123,Sikawa,sikawa,2369,Sikawa,545,131,RFT,2065,1057,1008,397,36.87,56.01
6124,Ilmeshuki,ilmeshuki,2370,Olalui,546,131,RFT,2076,1026,1050,404,69.96,29.68
6125,Mukulelta,mukulelta,2370,Olalui,546,131,RFT,2278,1169,1109,448,18.27,124.68
6126,Olalui,olalui,2370,Olalui,546,131,RFT,2655,1381,1274,532,9.38,283.11
6127,Kilutoori,kilutoori,2371,Oloiborsoito,546,131,RFT,2617,1254,1363,441,14.33,182.61
6128,Oldonyo Rasha,oldonyo-rasha,2371,Oloiborsoito,546,131,RFT,4247,2064,2183,928,8.54,497.14
6129,Endoinyo Nkopit,endoinyo-nkopit,2372,Ololchani,546,131,RFT,2007,985,1022,374,10.63,188.78
6130,Lepolosi,lepolosi,2372,Ololchani,546,131,RFT,8673,4346,4327,2288,10.75,807.02
6131,Ololchani,ololchani,2372,Ololchani,546,131,RFT,2505,1282,1223,488,13.91,180.14
6132,Olengoloto,olengoloto,2373,Olomismis,546,131,RFT,2427,1225,1202,417,26.95,90.05
6133,Olesentu,olesentu,2373,Olomismis,546,131,RFT,2215,1104,1111,380,39.47,56.11
6134,Olomismis,olomismis,2373,Olomismis,546,131,RFT,3360,1623,1737,596,34.45,97.54
6135,Nyasita,nyasita,2374,Osinoni,546,131,RFT,664,354,310,116,9.51,69.8
6136,Osinoni,osinoni,2374,Osinoni,546,131,RFT,2542,1290,1252,527,26.88,94.57
6137,Naronyo,naronyo,2375,Osupuko,546,131,RFT,2316,1154,1162,366,10.6,218.58
6138,Osupuko,osupuko,2375,Osupuko,546,131,RFT,2524,1234,1290,434,16.24,155.44
6139,Nakuiyan,nakuiyan,2376,Poroko,546,131,RFT,2639,1315,1324,586,8.92,295.96
6140,Poroko,poroko,2376,Poroko,546,131,RFT,3363,1674,1689,578,17.02,197.55
6141,Enaenyeny,enaenyeny,2377,Shankoe,546,131,RFT,1750,905,845,285,18.26,95.82
6142,Olereko,olereko,2377,Shankoe,546,131,RFT,1541,765,776,279,13.18,116.89
6143,Shankoe,shankoe,2377,Shankoe,546,131,RFT,1854,931,923,316,19.75,93.85
6144,Emarti,emarti,2378,Emarti,547,131,RFT,3249,1639,1610,572,33.47,97.08
6145,Kiribwet,kiribwet,2378,Emarti,547,131,RFT,7423,3647,3776,1349,34.73,213.75
6146,Esoit-Naibor,esoit-naibor,2379,Esoit-Naibor,547,131,RFT,5317,2743,2574,984,49.71,106.97
6147,Pusanki,pusanki,2379,Esoit-Naibor,547,131,RFT,1622,853,769,296,48.11,33.71
6148,Sitoka,sitoka,2379,Esoit-Naibor,547,131,RFT,831,396,435,164,109.08,7.62
6149,Kirindon,kirindon,2380,Kimintet,547,131,RFT,5462,2763,2699,966,59.22,92.23
6150,Oloololo,oloololo,2380,Kimintet,547,131,RFT,2837,1742,1095,680,465.29,6.1
6151,Ntulele,ntulele,2381,Ntulele,547,131,RFT,3525,1773,1752,637,48.58,72.56
6152,Enkoiperiai,enkoiperiai,2382,Enkoiperiai,548,131,RFT,506,243,263,100,18.76,26.97
6153,Lolgorian,lolgorian,2383,Moyoi,548,131,RFT,5664,2887,2777,1285,37.34,151.68
6154,Olkiloriti,olkiloriti,2383,Moyoi,548,131,RFT,1512,750,762,269,21.47,70.42
6155,Olmotonyi,olmotonyi,2383,Moyoi,548,131,RFT,3223,1601,1622,564,83.02,38.82
6156,Siteti,siteti,2383,Moyoi,548,131,RFT,1076,522,554,204,22.68,47.43
6157,Kawai,kawai,2384,Oloiren,548,131,RFT,1842,875,967,369,70.39,26.17
6158,Ololmongi,ololmongi,2384,Oloiren,548,131,RFT,3610,1830,1780,628,128.68,28.05
6159,Kerinkani,kerinkani,2385,Sokon,548,131,RFT,4458,2216,2242,757,57.08,78.1
6160,Kapkoros,kapkoros,2386,Njipiship,549,131,RFT,5412,2695,2717,924,14.34,377.46
6161,Ndamama,ndamama,2386,Njipiship,549,131,RFT,2769,1391,1378,424,8.35,331.56
6162,Njipiship,njipiship,2386,Njipiship,549,131,RFT,3578,1784,1794,634,10.15,352.42
6163,Abossi,abossi,2387,Ololmasani,549,131,RFT,7450,3690,3760,1329,19.76,377.03
6164,Ololmasani,ololmasani,2387,Ololmasani,549,131,RFT,5632,2770,2862,979,20.07,280.55
6165,Kapune,kapune,2388,Kapune,550,131,RFT,1932,963,969,332,10.3,187.6
6166,Sirua-Aulo,sirua-aulo,2388,Kapune,550,131,RFT,3773,1848,1925,608,19.4,194.46
6167,Meguarra,meguarra,2389,Meguarra,550,131,RFT,2074,1006,1068,348,12.49,166.02
6168,Romosha,romosha,2389,Meguarra,550,131,RFT,1311,638,673,229,10.13,129.43
6169,Medugi,medugi,2390,Oronkai,550,131,RFT,1554,790,764,262,17.05,91.13
6170,Oronkai,oronkai,2390,Oronkai,550,131,RFT,806,388,418,135,10.88,74.11
6171,Pimpinet,pimpinet,2390,Oronkai,550,131,RFT,2527,1316,1211,419,13.54,186.66
6172,Enkosipa,enkosipa,2391,Shartuka,550,131,RFT,2218,1081,1137,412,15.48,143.28
6173,Shartuka,shartuka,2391,Shartuka,550,131,RFT,2006,1012,994,342,30.29,66.24
6174,Kapsigilai,kapsigilai,2392,Chepsiro,551,132,RFT,8131,3962,4169,1540,29.63,274.4
6175,Kibuswa,kibuswa,2392,Chepsiro,551,132,RFT,9843,4888,4955,1834,45.64,215.66
6176,Kachibora,kachibora,2393,Cherangany,551,132,RFT,12163,6004,6159,2453,32.33,376.16
6177,Nzoia,nzoia,2393,Cherangany,551,132,RFT,10614,5313,5301,2186,53.52,198.33
6178,Geta,geta,2394,Kiptoror,551,132,RFT,6142,2960,3182,1318,20.75,296.06
6179,Top Suwerwa,top-suwerwa,2394,Kiptoror,551,132,RFT,3903,1923,1980,736,13.3,293.43
6180,Kiptoi,kiptoi,2395,Milimani,551,132,RFT,5259,2604,2655,1062,14.84,354.37
6181,Milimani,milimani,2395,Milimani,551,132,RFT,7682,3852,3830,1590,33.13,231.88
6182,Kapkarwa,kapkarwa,2396,Suwerwa,551,132,RFT,3412,1684,1728,706,15.64,218.1
6183,Kapterit,kapterit,2396,Suwerwa,551,132,RFT,4929,2395,2534,1029,21.34,230.97
6184,Kaptumbo,kaptumbo,2396,Suwerwa,551,132,RFT,4651,2294,2357,897,17.34,268.18
6185,Biribiriet,biribiriet,2397,Makutano,552,132,RFT,7184,3583,3601,1422,21.2,338.83
